WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2022-08-06,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,9879.0,Demonstrations,2129.0,5.433,7.4937
2022-10-01,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,3272.0,Demonstrations,2129.0,5.433,7.4937
2022-10-08,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30282.0,Demonstrations,2129.0,5.433,7.4937
2022-10-15,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,29519.0,Demonstrations,2129.0,5.433,7.4937
2022-10-29,Western Africa,Nigeria,Abia,Protests,Peaceful protest,5,0,99727.0,Demonstrations,2129.0,5.433,7.4937
2022-11-05,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,11710.0,Demonstrations,2129.0,5.433,7.4937
2022-11-26,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,29519.0,Demonstrations,2129.0,5.433,7.4937
2022-12-10,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,29519.0,Demonstrations,2129.0,5.433,7.4937
2023-01-07,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-01-21,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,32807.0,Demonstrations,2129.0,5.433,7.4937
2023-02-04,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-02-25,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-03-04,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,12331.0,Demonstrations,2129.0,5.433,7.4937
2023-03-11,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-03-18,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-03-25,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-07-22,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-07-29,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-08-05,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-08-26,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,60961.0,Demonstrations,2129.0,5.433,7.4937
2023-09-09,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,32898.0,Demonstrations,2129.0,5.433,7.4937
2023-09-16,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-09-23,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-09-30,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-10-28,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-11-04,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-12-02,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-12-09,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30870.0,Demonstrations,2129.0,5.433,7.4937
2023-12-16,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,37932.0,Demonstrations,2129.0,5.433,7.4937
2024-01-20,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30661.0,Demonstrations,2129.0,5.433,7.4937
2024-02-17,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31459.0,Demonstrations,2129.0,5.433,7.4937
2024-02-24,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31459.0,Demonstrations,2129.0,5.433,7.4937
2024-03-09,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,40735.0,Demonstrations,2129.0,5.433,7.4937
2024-03-30,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,30661.0,Demonstrations,2129.0,5.433,7.4937
2024-04-13,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31459.0,Demonstrations,2129.0,5.433,7.4937
2024-05-04,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,31459.0,Demonstrations,2129.0,5.433,7.4937
2024-05-25,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,13371.0,Demonstrations,2129.0,5.433,7.4937
2024-06-08,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31459.0,Demonstrations,2129.0,5.433,7.4937
2024-06-15,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,13371.0,Demonstrations,2129.0,5.433,7.4937
2024-06-22,Western Africa,Nigeria,Abia,Protests,Peaceful protest,3,0,38513.0,Demonstrations,2129.0,5.433,7.4937
2024-07-06,Western Africa,Nigeria,Abia,Protests,Peaceful protest,3,0,9333.0,Demonstrations,2129.0,5.433,7.4937
2024-07-20,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,54135.0,Demonstrations,2129.0,5.433,7.4937
2024-10-26,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31459.0,Demonstrations,2129.0,5.433,7.4937
2024-11-02,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,3022.0,Demonstrations,2129.0,5.433,7.4937
2024-11-23,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,33617.0,Demonstrations,2129.0,5.433,7.4937
2024-11-30,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,1860.0,Demonstrations,2129.0,5.433,7.4937
2025-01-11,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31242.0,Demonstrations,2129.0,5.433,7.4937
2025-01-18,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,32051.0,Demonstrations,2129.0,5.433,7.4937
2025-02-01,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31242.0,Demonstrations,2129.0,5.433,7.4937
2025-02-22,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,7759.0,Demonstrations,2129.0,5.433,7.4937
2025-03-29,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31242.0,Demonstrations,2129.0,5.433,7.4937
2025-04-12,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,50019.0,Demonstrations,2129.0,5.433,7.4937
2025-04-26,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,32051.0,Demonstrations,2129.0,5.433,7.4937
2025-05-17,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,32051.0,Demonstrations,2129.0,5.433,7.4937
2025-10-11,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,32051.0,Demonstrations,2129.0,5.433,7.4937
2025-10-18,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,32051.0,Demonstrations,2129.0,5.433,7.4937
2025-10-25,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,7292.0,Demonstrations,2129.0,5.433,7.4937
2025-11-29,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,31858.0,Demonstrations,2129.0,5.433,7.4937
2026-01-10,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,7358.0,Demonstrations,2129.0,5.433,7.4937
2026-01-17,Western Africa,Nigeria,Abia,Protests,Peaceful protest,2,0,35841.0,Demonstrations,2129.0,5.433,7.4937
2026-02-14,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,1917.0,Demonstrations,2129.0,5.433,7.4937
2026-03-07,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,31818.0,Demonstrations,2129.0,5.433,7.4937
2026-03-21,Western Africa,Nigeria,Abia,Protests,Peaceful protest,1,0,,Demonstrations,2129.0,5.433,7.4937
2015-11-14,Western Africa,Nigeria,Abia,Protests,Protest with intervention,1,0,5246.0,Demonstrations,2129.0,5.433,7.4937
2016-05-28,Western Africa,Nigeria,Abia,Protests,Protest with intervention,1,0,25826.0,Demonstrations,2129.0,5.433,7.4937
2018-05-19,Western Africa,Nigeria,Abia,Protests,Protest with intervention,1,0,27133.0,Demonstrations,2129.0,5.433,7.4937
2021-09-18,Western Africa,Nigeria,Abia,Protests,Protest with intervention,1,0,28946.0,Demonstrations,2129.0,5.433,7.4937
2024-03-02,Western Africa,Nigeria,Abia,Protests,Protest with intervention,1,0,29401.0,Demonstrations,2129.0,5.433,7.4937
1998-11-07,Western Africa,Nigeria,Abia,Riots,Mob violence,1,5,,Political violence,2129.0,5.433,7.4937
2002-11-23,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,,Political violence,2129.0,5.433,7.4937
2014-10-25,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,,Political violence,2129.0,5.433,7.4937
2015-04-18,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,94311.0,Political violence,2129.0,5.433,7.4937
2015-08-01,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,30985.0,Political violence,2129.0,5.433,7.4937
2016-08-13,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,96577.0,Political violence,2129.0,5.433,7.4937
2017-09-02,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,87330.0,Political violence,2129.0,5.433,7.4937
2017-09-09,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,98913.0,Political violence,2129.0,5.433,7.4937
2018-03-10,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,101324.0,Political violence,2129.0,5.433,7.4937
2020-01-25,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,18486.0,Political violence,2129.0,5.433,7.4937
2020-04-04,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,44627.0,Political violence,2129.0,5.433,7.4937
2020-04-11,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,105789.0,Political violence,2129.0,5.433,7.4937
2020-08-08,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,105789.0,Political violence,2129.0,5.433,7.4937
2020-09-05,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,12101.0,Political violence,2129.0,5.433,7.4937
2021-01-30,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,107925.0,Political violence,2129.0,5.433,7.4937
2021-03-20,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,45578.0,Political violence,2129.0,5.433,7.4937
2021-04-03,Western Africa,Nigeria,Abia,Riots,Mob violence,1,2,16856.0,Political violence,2129.0,5.433,7.4937
2021-06-05,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,52776.0,Political violence,2129.0,5.433,7.4937
2021-08-21,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,107925.0,Political violence,2129.0,5.433,7.4937
2021-09-11,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,14759.0,Political violence,2129.0,5.433,7.4937
2021-09-25,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,14759.0,Political violence,2129.0,5.433,7.4937
2021-10-02,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,107925.0,Political violence,2129.0,5.433,7.4937
2021-10-09,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,107925.0,Political violence,2129.0,5.433,7.4937
2022-01-01,Western Africa,Nigeria,Abia,Riots,Mob violence,1,2,109984.0,Political violence,2129.0,5.433,7.4937
2022-01-08,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,109984.0,Political violence,2129.0,5.433,7.4937
2022-02-12,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,109984.0,Political violence,2129.0,5.433,7.4937
2022-02-26,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,16036.0,Political violence,2129.0,5.433,7.4937
2022-07-02,Western Africa,Nigeria,Abia,Riots,Mob violence,3,5,137343.0,Political violence,2129.0,5.433,7.4937
2022-07-23,Western Africa,Nigeria,Abia,Riots,Mob violence,1,2,46574.0,Political violence,2129.0,5.433,7.4937
2022-08-13,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,21983.0,Political violence,2129.0,5.433,7.4937
2022-08-27,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,6393.0,Political violence,2129.0,5.433,7.4937
2022-09-24,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,104134.0,Political violence,2129.0,5.433,7.4937
2022-10-22,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,97216.0,Political violence,2129.0,5.433,7.4937
2023-10-07,Western Africa,Nigeria,Abia,Riots,Mob violence,1,2,22215.0,Political violence,2129.0,5.433,7.4937
2023-10-28,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,37592.0,Political violence,2129.0,5.433,7.4937
2024-04-20,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,88317.0,Political violence,2129.0,5.433,7.4937
2024-11-02,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,64691.0,Political violence,2129.0,5.433,7.4937
2024-12-14,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,98237.0,Political violence,2129.0,5.433,7.4937
2025-01-25,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,5071.0,Political violence,2129.0,5.433,7.4937
2025-03-29,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,34728.0,Political violence,2129.0,5.433,7.4937
2025-04-05,Western Africa,Nigeria,Abia,Riots,Mob violence,1,1,100056.0,Political violence,2129.0,5.433,7.4937
2025-11-22,Western Africa,Nigeria,Abia,Riots,Mob violence,1,0,,Political violence,2129.0,5.433,7.4937
2000-02-12,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,50,,Demonstrations,2129.0,5.433,7.4937
2016-01-02,Western Africa,Nigeria,Abia,Riots,Violent demonstration,2,0,32419.0,Demonstrations,2129.0,5.433,7.4937
2016-07-09,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,96577.0,Demonstrations,2129.0,5.433,7.4937
2016-08-06,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,96577.0,Demonstrations,2129.0,5.433,7.4937
2016-11-05,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,1,85244.0,Demonstrations,2129.0,5.433,7.4937
2016-11-12,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,85244.0,Demonstrations,2129.0,5.433,7.4937
2016-12-17,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,96577.0,Demonstrations,2129.0,5.433,7.4937
2017-09-09,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,3,98913.0,Demonstrations,2129.0,5.433,7.4937
2018-10-20,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,89436.0,Demonstrations,2129.0,5.433,7.4937
2019-06-01,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,91460.0,Demonstrations,2129.0,5.433,7.4937
2019-08-03,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,103571.0,Demonstrations,2129.0,5.433,7.4937
2020-01-11,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,1,11717.0,Demonstrations,2129.0,5.433,7.4937
2020-04-04,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,44627.0,Demonstrations,2129.0,5.433,7.4937
2020-04-18,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,49737.0,Demonstrations,2129.0,5.433,7.4937
2020-10-17,Western Africa,Nigeria,Abia,Riots,Violent demonstration,3,1,141867.0,Demonstrations,2129.0,5.433,7.4937
2022-03-19,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,109984.0,Demonstrations,2129.0,5.433,7.4937
2023-02-11,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,4,106097.0,Demonstrations,2129.0,5.433,7.4937
2024-02-03,Western Africa,Nigeria,Abia,Riots,Violent demonstration,1,0,34430.0,Demonstrations,2129.0,5.433,7.4937
2014-06-14,Western Africa,Nigeria,Abia,Strategic developments,Arrests,1,0,,Strategic developments,2129.0,5.433,7.4937
2017-09-16,Western Africa,Nigeria,Abia,Strategic developments,Arrests,1,0,,Strategic developments,2129.0,5.433,7.4937
2018-12-08,Western Africa,Nigeria,Abia,Strategic developments,Arrests,1,0,,Strategic developments,2129.0,5.433,7.4937
2015-03-28,Western Africa,Nigeria,Abia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,2129.0,5.433,7.4937
2026-02-07,Western Africa,Nigeria,Abia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,2129.0,5.433,7.4937
2019-02-02,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2021-05-08,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2021-05-29,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2022-01-15,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2022-02-12,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2022-12-17,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2023-01-14,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2023-01-21,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2024-01-13,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2024-03-09,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2024-06-08,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2024-06-15,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2024-07-27,Western Africa,Nigeria,Abia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,2129.0,5.433,7.4937
2018-07-28,Western Africa,Nigeria,Abia,Strategic developments,Other,1,0,,Strategic developments,2129.0,5.433,7.4937
2018-08-11,Western Africa,Nigeria,Abia,Strategic developments,Other,1,0,,Strategic developments,2129.0,5.433,7.4937
2020-02-08,Western Africa,Nigeria,Abia,Strategic developments,Other,1,0,,Strategic developments,2129.0,5.433,7.4937
2023-10-28,Western Africa,Nigeria,Abia,Strategic developments,Other,1,0,,Strategic developments,2129.0,5.433,7.4937
2005-04-02,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2129.0,5.433,7.4937
2010-01-09,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2129.0,5.433,7.4937
2010-04-17,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2129.0,5.433,7.4937
2010-07-10,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2129.0,5.433,7.4937
2010-09-25,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2129.0,5.433,7.4937
2014-11-15,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,2129.0,5.433,7.4937
2015-05-16,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,94311.0,Political violence,2129.0,5.433,7.4937
2018-08-11,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,89436.0,Political violence,2129.0,5.433,7.4937
2019-01-26,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,20612.0,Political violence,2129.0,5.433,7.4937
2019-02-09,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,103571.0,Political violence,2129.0,5.433,7.4937
2019-12-28,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,44627.0,Political violence,2129.0,5.433,7.4937
2020-05-02,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,93390.0,Political violence,2129.0,5.433,7.4937
2020-05-23,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,105789.0,Political violence,2129.0,5.433,7.4937
2020-07-04,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,11717.0,Political violence,2129.0,5.433,7.4937
2020-07-18,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,3372.0,Political violence,2129.0,5.433,7.4937
2020-12-05,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,2,0,179045.0,Political violence,2129.0,5.433,7.4937
2021-01-30,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,13435.0,Political violence,2129.0,5.433,7.4937
2021-03-27,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,107925.0,Political violence,2129.0,5.433,7.4937
2021-05-01,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,4135.0,Political violence,2129.0,5.433,7.4937
2021-08-14,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,4135.0,Political violence,2129.0,5.433,7.4937
2021-10-09,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,95297.0,Political violence,2129.0,5.433,7.4937
2021-10-16,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,15681.0,Political violence,2129.0,5.433,7.4937
2021-12-11,Western Africa,Nigeria,Abia,Violence against civilians,Abduction/forced disappearance,1,0,107925.0,Political violence,2129.0,5.433,7.4937
